index,epoch,gold_label,predicted_label,predicted_label q2 ffnn,correct q2 ffnn?,predicted_label,predicted_label q2 rnn,predicted_label,predicted_label q3 ffnn,predicted_label,predicted_label q3 rnn,predicted_label,predicted_label q1 ffnn,predicted_label,predicted_label q1 rnn,
240,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
241,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
242,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(3),3,tensor(0),0,tensor(0),0,
243,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
244,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
245,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
246,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
247,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
248,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
249,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
250,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
251,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
252,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
253,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
254,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
255,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
256,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
257,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
258,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
259,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
260,1,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
261,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
262,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
263,1,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(3),3,tensor(0),0,tensor(0),0,
264,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
265,1,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
266,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
267,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
268,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
269,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
270,1,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
271,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
272,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
273,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
274,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
275,1,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
276,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
277,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
278,1,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
279,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
280,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
281,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
282,1,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
283,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
284,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
285,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
286,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
287,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
288,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
289,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
290,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
291,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
292,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(2),2,
293,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
294,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(3),3,
295,1,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
296,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
297,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
298,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
299,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
300,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
301,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
302,1,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
303,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
304,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
305,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(2),2,
306,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
307,1,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
308,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
309,1,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
310,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
311,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
312,1,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
313,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
314,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
315,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
316,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
317,1,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
318,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
319,1,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
320,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
321,1,1,tensor(0),0,0,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
322,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
323,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(3),3,
324,1,1,tensor(0),0,0,tensor(3),3,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
325,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
326,1,1,tensor(0),0,0,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
327,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
328,1,1,tensor(0),0,0,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
329,1,1,tensor(0),0,0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
330,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(3),3,
331,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
332,1,1,tensor(0),0,0,tensor(3),3,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
333,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
334,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(2),2,
335,1,1,tensor(0),0,0,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
336,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
337,1,1,tensor(0),0,0,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
338,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
339,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
340,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
341,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
342,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
343,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
344,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
345,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
346,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(2),2,tensor(0),0,tensor(2),2,
347,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
348,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
349,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
350,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
351,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
352,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
353,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(2),2,
354,1,1,tensor(0),0,0,tensor(3),3,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
355,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
356,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
357,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
358,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
359,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(0),0,
360,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
361,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
362,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
363,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
364,1,1,tensor(0),0,0,tensor(3),3,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
365,1,1,tensor(0),0,0,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
366,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
367,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
368,1,1,tensor(0),0,0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,
369,1,1,tensor(0),0,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
370,1,1,tensor(0),0,0,tensor(2),2,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,
371,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
372,1,1,tensor(0),0,0,tensor(0),0,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
373,1,1,tensor(0),0,0,tensor(1),1,tensor(1),1,tensor(2),2,tensor(0),0,tensor(3),3,
374,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
375,1,1,tensor(0),0,0,tensor(3),3,tensor(1),1,tensor(2),2,tensor(0),0,tensor(0),0,
376,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
377,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
378,1,1,tensor(0),0,0,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
379,1,1,tensor(0),0,0,tensor(3),3,tensor(1),1,tensor(4),4,tensor(0),0,tensor(3),3,
380,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
381,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
382,1,1,tensor(0),0,0,tensor(2),2,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,
383,1,1,tensor(0),0,0,tensor(4),4,tensor(1),1,tensor(4),4,tensor(0),0,tensor(0),0,
384,1,1,tensor(0),0,0,tensor(2),2,tensor(1),1,tensor(2),2,tensor(0),0,tensor(2),2,
385,1,1,tensor(0),0,0,tensor(3),3,tensor(1),1,tensor(2),2,tensor(0),0,tensor(0),0,
386,1,1,tensor(0),0,0,tensor(0),0,tensor(0),0,tensor(1),1,tensor(0),0,tensor(0),0,
387,1,1,tensor(0),0,0,tensor(0),0,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
388,1,1,tensor(0),0,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
389,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(2),2,
390,1,1,tensor(0),0,0,tensor(2),2,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,
391,1,1,tensor(1),1,1,tensor(3),3,tensor(1),1,tensor(2),2,tensor(0),0,tensor(2),2,
392,1,1,tensor(0),0,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(3),3,
393,1,1,tensor(0),0,0,tensor(1),1,tensor(0),0,tensor(2),2,tensor(0),0,tensor(3),3,
394,1,1,tensor(0),0,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(3),3,
395,1,1,tensor(0),0,0,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(1),1,
396,1,1,tensor(0),0,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
397,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
398,1,1,tensor(0),0,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
399,1,1,tensor(0),0,0,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
400,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
401,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(0),0,
402,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
403,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(2),2,tensor(1),1,tensor(0),0,
404,1,1,tensor(1),1,1,tensor(3),3,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,
405,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
406,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(2),2,
407,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(0),0,
408,1,1,tensor(1),1,1,tensor(3),3,tensor(4),4,tensor(2),2,tensor(1),1,tensor(2),2,
409,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(2),2,tensor(0),0,tensor(0),0,
410,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(2),2,
411,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(2),2,tensor(1),1,tensor(2),2,
412,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(0),0,tensor(2),2,
413,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(2),2,tensor(1),1,tensor(3),3,
414,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(2),2,
415,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(0),0,
416,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(0),0,tensor(1),1,tensor(0),0,
417,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
418,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,
419,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
420,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
421,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
422,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
423,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(2),2,
424,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(0),0,tensor(1),1,tensor(2),2,
425,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(0),0,tensor(2),2,
426,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,
427,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
428,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,
429,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
430,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,
431,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(2),2,tensor(0),0,tensor(2),2,
432,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(3),3,tensor(2),2,
433,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
434,1,1,tensor(1),1,1,tensor(3),3,tensor(4),4,tensor(3),3,tensor(1),1,tensor(3),3,
435,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(0),0,tensor(2),2,
436,1,1,tensor(1),1,1,tensor(3),3,tensor(4),4,tensor(0),0,tensor(3),3,tensor(0),0,
437,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(3),3,tensor(2),2,
438,1,1,tensor(1),1,1,tensor(2),2,tensor(1),1,tensor(1),1,tensor(1),1,tensor(2),2,
439,1,1,tensor(1),1,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(1),1,tensor(0),0,
440,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
441,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(2),2,
442,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
443,1,1,tensor(1),1,1,tensor(3),3,tensor(4),4,tensor(0),0,tensor(1),1,tensor(0),0,
444,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,
445,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(0),0,
446,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(0),0,tensor(3),3,tensor(0),0,
447,1,1,tensor(1),1,1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(1),1,tensor(0),0,
448,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
449,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
450,1,1,tensor(1),1,1,tensor(0),0,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
451,1,1,tensor(1),1,1,tensor(3),3,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
452,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
453,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(0),0,tensor(1),1,tensor(3),3,
454,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(2),2,tensor(0),0,tensor(2),2,
455,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(2),2,tensor(1),1,tensor(0),0,
456,1,1,tensor(1),1,1,tensor(4),4,tensor(4),4,tensor(0),0,tensor(1),1,tensor(0),0,
457,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
458,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
459,1,1,tensor(1),1,1,tensor(2),2,tensor(1),1,tensor(1),1,tensor(1),1,tensor(2),2,
460,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(2),2,tensor(0),0,tensor(2),2,
461,1,1,tensor(1),1,1,tensor(3),3,tensor(4),4,tensor(4),4,tensor(1),1,tensor(0),0,
462,1,1,tensor(1),1,1,tensor(4),4,tensor(4),4,tensor(4),4,tensor(1),1,tensor(0),0,
463,1,1,tensor(1),1,1,tensor(2),2,tensor(0),0,tensor(2),2,tensor(1),1,tensor(2),2,
464,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(0),0,tensor(0),0,
465,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(2),2,tensor(1),1,tensor(3),3,
466,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
467,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
468,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(1),1,tensor(0),0,
469,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(3),3,tensor(2),2,
470,1,1,tensor(1),1,1,tensor(4),4,tensor(4),4,tensor(4),4,tensor(1),1,tensor(0),0,
471,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
472,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
473,1,1,tensor(1),1,1,tensor(4),4,tensor(4),4,tensor(4),4,tensor(3),3,tensor(3),3,
474,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(2),2,tensor(1),1,tensor(3),3,
475,1,1,tensor(1),1,1,tensor(2),2,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
476,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
477,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
478,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(0),0,
479,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
480,1,1,tensor(1),1,1,tensor(3),3,tensor(1),1,tensor(0),0,tensor(1),1,tensor(2),2,
481,1,1,tensor(1),1,1,tensor(1),1,tensor(4),4,tensor(1),1,tensor(1),1,tensor(2),2,
482,1,1,tensor(1),1,1,tensor(1),1,tensor(1),1,tensor(0),0,tensor(1),1,tensor(2),2,
